"","response","workerID","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"903",0.94,41,"TV","furniture","predicate1","fresh",0.94,"age"
"904",0.02,41,"carrot","food","predicate1","hard",0.02,"texture"
"905",0.05,41,"desk","furniture","predicate1","hard",0.05,"texture"
"906",0.95,41,"TV","furniture","predicate1","round",0.95,"shape"
"907",0.04,41,"cheese","food","predicate1","short",0.04,"size"
"908",0.02,41,"fan","furniture","predicate1","long",0.02,"size"
"909",0.04,41,"chair","furniture","predicate1","long",0.04,"size"
"910",0.98,41,"couch","furniture","predicate1","round",0.98,"shape"
"911",0.38,42,"TV","furniture","predicate1","tiny",0.38,"size"
"912",0.21,42,"fan","furniture","predicate1","brown",0.21,"color"
"913",0.9,42,"tomato","food","predicate1","hard",0.9,"texture"
"914",0.77,42,"cheese","food","predicate1","rotten",0.77,"age"
"915",0.83,42,"TV","furniture","predicate1","small",0.83,"size"
"916",0.82,42,"banana","food","predicate1","good",0.82,"quality"
"917",0.08,42,"couch","furniture","predicate1","metal",0.08,"material"
"918",0.06,42,"desk","furniture","predicate1","plastic",0.06,"material"
"919",0.09,42,"desk","furniture","predicate1","yellow",0.09,"color"
"920",0.75,42,"desk","furniture","predicate1","green",0.75,"color"
"921",0.04,42,"banana","food","predicate1","red",0.04,"color"
"922",0.46,42,"carrot","food","predicate1","broken",0.46,"quality"
"923",0.06,42,"banana","food","predicate1","red",0.06,"color"
"924",0.81,42,"cheese","food","predicate1","purple",0.81,"color"
"925",0.04,42,"chair","furniture","predicate1","good",0.04,"quality"
"926",0.15,42,"carrot","food","predicate1","old",0.15,"age"
"927",0.83,42,"tomato","food","predicate1","rotten",0.83,"age"
"928",0.11,42,"tomato","food","predicate1","yellow",0.11,"color"
"929",0.06,42,"apple","food","predicate1","blue",0.06,"color"
"930",0.14,42,"carrot","food","predicate1","square",0.14,"shape"
"931",0.09,42,"cheese","food","predicate1","brown",0.09,"color"
"932",0.78,42,"apple","food","predicate1","purple",0.78,"color"
"933",0.49,42,"couch","furniture","predicate1","fresh",0.49,"age"
"934",0.69,42,"tomato","food","predicate1","long",0.69,"size"
"935",0.79,42,"carrot","food","predicate1","smooth",0.79,"texture"
"936",0.83,42,"apple","food","predicate1","short",0.83,"size"
"937",1,43,"carrot","food","predicate1","brown",1,"color"
"938",0,43,"cheese","food","predicate1","yellow",0,"color"
"939",0.99,43,"chair","furniture","predicate1","smooth",0.99,"texture"
"940",0.96,43,"desk","furniture","predicate1","smooth",0.96,"texture"
"941",0.96,43,"TV","furniture","predicate1","soft",0.96,"texture"
"942",0.97,43,"apple","food","predicate1","big",0.97,"size"
"943",0.97,43,"cheese","food","predicate1","plastic",0.97,"material"
"944",0.02,43,"chair","furniture","predicate1","tiny",0.02,"size"
"945",0.04,43,"carrot","food","predicate1","plastic",0.04,"material"
"946",0.03,43,"fan","furniture","predicate1","yellow",0.03,"color"
"947",0.96,43,"banana","food","predicate1","plastic",0.96,"material"
"948",0.04,43,"couch","furniture","predicate1","yellow",0.04,"color"
"949",0.98,43,"cheese","food","predicate1","old",0.98,"age"
"950",0,43,"chair","furniture","predicate1","tiny",0,"size"
"951",0.94,43,"couch","furniture","predicate1","new",0.94,"age"
"952",0.03,43,"couch","furniture","predicate1","tiny",0.03,"size"
"953",0.97,43,"banana","food","predicate1","square",0.97,"shape"
"954",0.96,43,"chair","furniture","predicate1","big",0.96,"size"
"955",0.04,43,"fan","furniture","predicate1","hard",0.04,"texture"
"956",0.03,43,"carrot","food","predicate1","red",0.03,"color"
"957",0.97,43,"banana","food","predicate1","smooth",0.97,"texture"
"958",0.97,43,"couch","furniture","predicate1","tiny",0.97,"size"
"959",0.04,43,"chair","furniture","predicate1","purple",0.04,"color"
"960",0.98,43,"carrot","food","predicate1","metal",0.98,"material"
"961",0.04,43,"tomato","food","predicate1","rotten",0.04,"age"
"962",0.01,43,"fan","furniture","predicate1","plastic",0.01,"material"
"963",0.75,44,"fan","furniture","predicate1","small",0.75,"size"
"964",0.65,44,"apple","food","predicate1","old",0.65,"age"
"965",0.68,44,"chair","furniture","predicate1","soft",0.68,"texture"
"966",0.26,44,"chair","furniture","predicate1","tiny",0.26,"size"
"967",0.3,44,"apple","food","predicate1","round",0.3,"shape"
"968",0.71,44,"banana","food","predicate1","round",0.71,"shape"
"969",0.69,44,"banana","food","predicate1","old",0.69,"age"
"970",0.69,44,"TV","furniture","predicate1","square",0.69,"shape"
"971",0.66,44,"carrot","food","predicate1","fresh",0.66,"age"
"972",0.22,44,"TV","furniture","predicate1","good",0.22,"quality"
"973",0.23,44,"banana","food","predicate1","wooden",0.23,"material"
"974",0.79,44,"carrot","food","predicate1","old",0.79,"age"
"975",0.15,44,"cheese","food","predicate1","small",0.15,"size"
"976",0.38,44,"banana","food","predicate1","hard",0.38,"texture"
"977",0.09,44,"fan","furniture","predicate1","wooden",0.09,"material"
"978",0.6,44,"apple","food","predicate1","soft",0.6,"texture"
"979",0.69,44,"carrot","food","predicate1","smooth",0.69,"texture"
"980",0.71,44,"chair","furniture","predicate1","short",0.71,"size"
"981",0.12,44,"TV","furniture","predicate1","metal",0.12,"material"
"982",0.91,44,"chair","furniture","predicate1","plastic",0.91,"material"
"983",0.71,44,"fan","furniture","predicate1","fresh",0.71,"age"
"984",0.76,44,"chair","furniture","predicate1","rotten",0.76,"age"
"985",0.77,44,"TV","furniture","predicate1","short",0.77,"size"
"986",0.29,44,"tomato","food","predicate1","plastic",0.29,"material"
"987",0.72,44,"desk","furniture","predicate1","rotten",0.72,"age"
"988",0.24,44,"desk","furniture","predicate1","broken",0.24,"quality"
"989",0,46,"desk","furniture","predicate1","smooth",0,"texture"
"990",1,46,"cheese","food","predicate1","big",1,"size"
"991",1,46,"carrot","food","predicate1","green",1,"color"
"992",1,46,"TV","furniture","predicate1","short",1,"size"
"993",0,46,"apple","food","predicate1","yellow",0,"color"
"994",1,46,"couch","furniture","predicate1","long",1,"size"
"995",0,46,"banana","food","predicate1","blue",0,"color"
"996",1,46,"couch","furniture","predicate1","brown",1,"color"
"997",1,46,"TV","furniture","predicate1","tiny",1,"size"
"998",0,46,"TV","furniture","predicate1","wooden",0,"material"
"999",0,46,"cheese","food","predicate1","metal",0,"material"
"1000",1,46,"banana","food","predicate1","rotten",1,"age"
"1001",1,46,"chair","furniture","predicate1","brown",1,"color"
"1002",1,46,"chair","furniture","predicate1","rotten",1,"age"
"1003",1,46,"desk","furniture","predicate1","square",1,"shape"
"1004",1,46,"tomato","food","predicate1","rotten",1,"age"
"1005",0,46,"tomato","food","predicate1","metal",0,"material"
"1006",0.98,46,"chair","furniture","predicate1","yellow",0.98,"color"
"1007",0.02,46,"carrot","food","predicate1","wooden",0.02,"material"
"1008",0.01,46,"desk","furniture","predicate1","green",0.01,"color"
"1009",0.98,46,"cheese","food","predicate1","purple",0.98,"color"
"1010",0.96,46,"couch","furniture","predicate1","rotten",0.96,"age"
"1011",0.04,46,"carrot","food","predicate1","smooth",0.04,"texture"
"1012",0.02,46,"TV","furniture","predicate1","wooden",0.02,"material"
"1013",1,46,"TV","furniture","predicate1","old",1,"age"
"1014",0.98,46,"apple","food","predicate1","soft",0.98,"texture"
"1015",0,47,"tomato","food","predicate1","green",0,"color"
"1016",1,47,"TV","furniture","predicate1","tiny",1,"size"
"1017",0,47,"carrot","food","predicate1","smooth",0,"texture"
"1018",1,47,"cheese","food","predicate1","long",1,"size"
"1019",0,47,"carrot","food","predicate1","smooth",0,"texture"
"1020",0,47,"tomato","food","predicate1","long",0,"size"
"1021",0,47,"apple","food","predicate1","new",0,"age"
"1022",1,47,"chair","furniture","predicate1","rotten",1,"age"
"1023",1,47,"apple","food","predicate1","soft",1,"texture"
"1024",0,47,"apple","food","predicate1","brown",0,"color"
"1025",1,47,"cheese","food","predicate1","broken",1,"quality"
"1026",1,47,"chair","furniture","predicate1","broken",1,"quality"
"1027",1,47,"carrot","food","predicate1","rotten",1,"age"
"1028",0,47,"cheese","food","predicate1","soft",0,"texture"
"1029",0,47,"tomato","food","predicate1","plastic",0,"material"
"1030",0,47,"fan","furniture","predicate1","plastic",0,"material"
"1031",0,47,"apple","food","predicate1","plastic",0,"material"
"1032",1,47,"chair","furniture","predicate1","brown",1,"color"
"1033",1,47,"apple","food","predicate1","good",1,"quality"
"1034",1,47,"TV","furniture","predicate1","old",1,"age"
"1035",1,47,"chair","furniture","predicate1","plastic",1,"material"
"1036",1,47,"fan","furniture","predicate1","red",1,"color"
"1037",1,47,"TV","furniture","predicate1","broken",1,"quality"
"1038",0,47,"TV","furniture","predicate1","long",0,"size"
"1039",0,47,"apple","food","predicate1","red",0,"color"
"1040",0,47,"TV","furniture","predicate1","small",0,"size"
"1041",0,48,"desk","furniture","predicate1","metal",0,"material"
"1042",1,48,"tomato","food","predicate1","big",1,"size"
"1043",0,48,"cheese","food","predicate1","hard",0,"texture"
"1044",1,48,"apple","food","predicate1","long",1,"size"
"1045",1,48,"cheese","food","predicate1","big",1,"size"
"1046",0,48,"banana","food","predicate1","metal",0,"material"
"1047",1,48,"TV","furniture","predicate1","old",1,"age"
"1048",0,48,"banana","food","predicate1","red",0,"color"
"1049",1,48,"tomato","food","predicate1","new",1,"age"
"1050",0,48,"apple","food","predicate1","broken",0,"quality"
"1051",0,48,"couch","furniture","predicate1","green",0,"color"
"1052",1,48,"tomato","food","predicate1","small",1,"size"
"1053",1,48,"tomato","food","predicate1","new",1,"age"
"1054",1,48,"TV","furniture","predicate1","rotten",1,"age"
"1055",0,48,"tomato","food","predicate1","plastic",0,"material"
"1056",1,48,"cheese","food","predicate1","good",1,"quality"
"1057",1,48,"carrot","food","predicate1","good",1,"quality"
"1058",0,48,"couch","furniture","predicate1","round",0,"shape"
"1059",1,48,"chair","furniture","predicate1","fresh",1,"age"
"1060",1,48,"tomato","food","predicate1","square",1,"shape"
"1061",1,48,"fan","furniture","predicate1","small",1,"size"
"1062",1,48,"chair","furniture","predicate1","broken",1,"quality"
"1063",1,48,"banana","food","predicate1","smooth",1,"texture"
"1064",0,48,"couch","furniture","predicate1","hard",0,"texture"
"1065",0,48,"couch","furniture","predicate1","round",0,"shape"
"1066",1,48,"couch","furniture","predicate1","hard",1,"texture"
"1067",0.15,49,"cheese","food","predicate1","soft",0.15,"texture"
"1068",0.91,49,"couch","furniture","predicate1","big",0.91,"size"
"1069",0.9,49,"cheese","food","predicate1","yellow",0.9,"color"
"1070",0.96,49,"banana","food","predicate1","green",0.96,"color"
"1071",0.9,49,"cheese","food","predicate1","broken",0.9,"quality"
"1072",0.91,49,"banana","food","predicate1","fresh",0.91,"age"
"1073",0.93,49,"tomato","food","predicate1","good",0.93,"quality"
"1074",0.09,49,"desk","furniture","predicate1","blue",0.09,"color"
"1075",0.04,49,"desk","furniture","predicate1","purple",0.04,"color"
"1076",0.13,49,"apple","food","predicate1","red",0.13,"color"
"1077",0.06,49,"chair","furniture","predicate1","green",0.06,"color"
"1078",0.85,49,"cheese","food","predicate1","metal",0.85,"material"
"1079",0.93,49,"cheese","food","predicate1","fresh",0.93,"age"
"1080",0.07,49,"fan","furniture","predicate1","round",0.07,"shape"
"1081",0.91,49,"tomato","food","predicate1","long",0.91,"size"
"1082",0.09,49,"couch","furniture","predicate1","fresh",0.09,"age"
"1083",0.89,49,"banana","food","predicate1","hard",0.89,"texture"
"1084",0.11,49,"couch","furniture","predicate1","broken",0.11,"quality"
"1085",0.04,49,"cheese","food","predicate1","smooth",0.04,"texture"
"1086",0.9,49,"apple","food","predicate1","good",0.9,"quality"
"1087",0.11,49,"desk","furniture","predicate1","hard",0.11,"texture"
"1088",0.08,49,"tomato","food","predicate1","smooth",0.08,"texture"
"1089",0.87,49,"TV","furniture","predicate1","fresh",0.87,"age"
"1090",0.86,49,"apple","food","predicate1","green",0.86,"color"
"1091",0.86,49,"desk","furniture","predicate1","big",0.86,"size"
"1092",0.85,49,"banana","food","predicate1","short",0.85,"size"
"1093",0.08,50,"carrot","food","predicate1","yellow",0.08,"color"
"1094",0.96,50,"couch","furniture","predicate1","round",0.96,"shape"
"1095",0.07,50,"TV","furniture","predicate1","brown",0.07,"color"
"1096",0.97,50,"carrot","food","predicate1","square",0.97,"shape"
"1097",0.92,50,"apple","food","predicate1","yellow",0.92,"color"
"1098",0.95,50,"banana","food","predicate1","hard",0.95,"texture"
"1099",0.99,50,"apple","food","predicate1","old",0.99,"age"
"1100",0.08,50,"chair","furniture","predicate1","green",0.08,"color"
"1101",0.95,50,"fan","furniture","predicate1","brown",0.95,"color"
"1102",0.04,50,"chair","furniture","predicate1","yellow",0.04,"color"
"1103",0.04,50,"tomato","food","predicate1","purple",0.04,"color"
"1104",0.94,50,"fan","furniture","predicate1","soft",0.94,"texture"
"1105",0.01,50,"carrot","food","predicate1","soft",0.01,"texture"
"1106",0.95,50,"desk","furniture","predicate1","round",0.95,"shape"
"1107",0.95,50,"desk","furniture","predicate1","small",0.95,"size"
"1108",0.96,50,"chair","furniture","predicate1","tiny",0.96,"size"
"1109",0,50,"chair","furniture","predicate1","brown",0,"color"
"1110",0.04,50,"cheese","food","predicate1","hard",0.04,"texture"
"1111",0.04,50,"apple","food","predicate1","tiny",0.04,"size"
"1112",0.04,50,"chair","furniture","predicate1","good",0.04,"quality"
"1113",0.96,50,"chair","furniture","predicate1","small",0.96,"size"
"1114",0.93,50,"carrot","food","predicate1","metal",0.93,"material"
"1115",0.98,50,"chair","furniture","predicate1","round",0.98,"shape"
"1116",0.97,50,"couch","furniture","predicate1","red",0.97,"color"
"1117",0.91,50,"TV","furniture","predicate1","small",0.91,"size"
"1118",0.94,50,"desk","furniture","predicate1","short",0.94,"size"
"1119",0.72,51,"desk","furniture","predicate1","short",0.72,"size"
"1120",0.92,51,"cheese","food","predicate1","old",0.92,"age"
"1121",0.1,51,"couch","furniture","predicate1","green",0.1,"color"
"1122",0.22,51,"TV","furniture","predicate1","soft",0.22,"texture"
"1123",0.84,51,"TV","furniture","predicate1","soft",0.84,"texture"
"1124",0.8,51,"apple","food","predicate1","round",0.8,"shape"
"1125",0.1,51,"tomato","food","predicate1","big",0.1,"size"
"1126",0.87,51,"couch","furniture","predicate1","fresh",0.87,"age"
"1127",0.12,51,"cheese","food","predicate1","metal",0.12,"material"
"1128",0.82,51,"couch","furniture","predicate1","wooden",0.82,"material"
"1129",0.11,51,"fan","furniture","predicate1","small",0.11,"size"
"1130",0.86,51,"TV","furniture","predicate1","tiny",0.86,"size"
"1131",0.71,51,"cheese","food","predicate1","fresh",0.71,"age"
"1132",0.82,51,"chair","furniture","predicate1","metal",0.82,"material"
"1133",0.85,51,"chair","furniture","predicate1","soft",0.85,"texture"
"1134",0.8,51,"carrot","food","predicate1","hard",0.8,"texture"
"1135",0.82,51,"tomato","food","predicate1","good",0.82,"quality"
"1136",0.14,51,"apple","food","predicate1","old",0.14,"age"
"1137",0.82,51,"TV","furniture","predicate1","soft",0.82,"texture"
"1138",0.85,51,"fan","furniture","predicate1","good",0.85,"quality"
"1139",0.87,51,"chair","furniture","predicate1","square",0.87,"shape"
"1140",0.85,51,"carrot","food","predicate1","new",0.85,"age"
"1141",0.16,51,"fan","furniture","predicate1","blue",0.16,"color"
"1142",0.13,51,"tomato","food","predicate1","metal",0.13,"material"
"1143",0.82,51,"couch","furniture","predicate1","long",0.82,"size"
"1144",0.09,51,"apple","food","predicate1","blue",0.09,"color"
"1145",0.08,52,"chair","furniture","predicate1","big",0.08,"size"
"1146",0.96,52,"couch","furniture","predicate1","metal",0.96,"material"
"1147",0.03,52,"cheese","food","predicate1","blue",0.03,"color"
"1148",0.09,52,"couch","furniture","predicate1","yellow",0.09,"color"
"1149",0.05,52,"cheese","food","predicate1","square",0.05,"shape"
"1150",0.97,52,"chair","furniture","predicate1","old",0.97,"age"
"1151",0.04,52,"cheese","food","predicate1","green",0.04,"color"
"1152",0.96,52,"TV","furniture","predicate1","round",0.96,"shape"
"1153",0.05,52,"cheese","food","predicate1","brown",0.05,"color"
"1154",0.99,52,"TV","furniture","predicate1","old",0.99,"age"
"1155",0.97,52,"fan","furniture","predicate1","good",0.97,"quality"
"1156",0.94,52,"banana","food","predicate1","good",0.94,"quality"
"1157",0.98,52,"banana","food","predicate1","good",0.98,"quality"
"1158",0.94,52,"apple","food","predicate1","square",0.94,"shape"
"1159",0.96,52,"tomato","food","predicate1","rotten",0.96,"age"
"1160",0.92,52,"TV","furniture","predicate1","rotten",0.92,"age"
"1161",0.94,52,"tomato","food","predicate1","round",0.94,"shape"
"1162",0.96,52,"TV","furniture","predicate1","big",0.96,"size"
"1163",1,52,"banana","food","predicate1","hard",1,"texture"
"1164",0.9,52,"fan","furniture","predicate1","soft",0.9,"texture"
"1165",0.05,52,"carrot","food","predicate1","green",0.05,"color"
"1166",0.97,52,"desk","furniture","predicate1","broken",0.97,"quality"
"1167",0.95,52,"tomato","food","predicate1","brown",0.95,"color"
"1168",0.01,52,"chair","furniture","predicate1","short",0.01,"size"
"1169",0.95,52,"TV","furniture","predicate1","short",0.95,"size"
"1170",0.9,52,"cheese","food","predicate1","round",0.9,"shape"
"1171",0.16,54,"desk","furniture","predicate1","soft",0.16,"texture"
"1172",0.7,54,"cheese","food","predicate1","long",0.7,"size"
"1173",0.13,54,"banana","food","predicate1","purple",0.13,"color"
"1174",0.27,54,"TV","furniture","predicate1","broken",0.27,"quality"
"1175",0.69,54,"cheese","food","predicate1","short",0.69,"size"
"1176",0.06,54,"tomato","food","predicate1","broken",0.06,"quality"
"1177",0.94,54,"cheese","food","predicate1","small",0.94,"size"
"1178",0.14,54,"chair","furniture","predicate1","brown",0.14,"color"
"1179",0.45,54,"couch","furniture","predicate1","rotten",0.45,"age"
"1180",0.79,54,"banana","food","predicate1","green",0.79,"color"
"1181",0.82,54,"desk","furniture","predicate1","round",0.82,"shape"
"1182",0.06,54,"cheese","food","predicate1","yellow",0.06,"color"
"1183",0,54,"tomato","food","predicate1","yellow",0,"color"
"1184",0.03,54,"cheese","food","predicate1","metal",0.03,"material"
"1185",0.83,54,"couch","furniture","predicate1","new",0.83,"age"
"1186",0.04,54,"chair","furniture","predicate1","plastic",0.04,"material"
"1187",0.69,54,"banana","food","predicate1","fresh",0.69,"age"
"1188",0.83,54,"desk","furniture","predicate1","hard",0.83,"texture"
"1189",0.89,54,"fan","furniture","predicate1","red",0.89,"color"
"1190",0.87,54,"fan","furniture","predicate1","tiny",0.87,"size"
"1191",0.06,54,"fan","furniture","predicate1","plastic",0.06,"material"
"1192",0.07,54,"tomato","food","predicate1","smooth",0.07,"texture"
"1193",0,54,"desk","furniture","predicate1","hard",0,"texture"
"1194",0.02,54,"TV","furniture","predicate1","yellow",0.02,"color"
"1195",0.86,54,"apple","food","predicate1","long",0.86,"size"
"1196",0.9,54,"chair","furniture","predicate1","old",0.9,"age"
"1197",1,7,"chair","furniture","rightpredicate1","brown",0,"color"
"1198",1,7,"desk","furniture","rightpredicate1","brown",0,"color"
"1199",1,7,"fan","furniture","rightpredicate1","smooth",0,"texture"
"1200",0,7,"couch","furniture","rightpredicate1","good",1,"quality"
"1201",0.5,7,"carrot","food","rightpredicate1","fresh",0.5,"age"
"1202",0,7,"tomato","food","rightpredicate1","plastic",1,"material"
"1203",0,7,"tomato","food","rightpredicate1","brown",1,"color"
"1204",0,7,"cheese","food","rightpredicate1","long",1,"size"
"1205",1,7,"carrot","food","rightpredicate1","metal",0,"material"
"1206",0,7,"couch","furniture","rightpredicate1","rotten",1,"age"
"1207",0,7,"apple","food","rightpredicate1","hard",1,"texture"
"1208",1,7,"chair","furniture","rightpredicate1","red",0,"color"
"1209",0,7,"apple","food","rightpredicate1","small",1,"size"
"1210",1,7,"chair","furniture","rightpredicate1","blue",0,"color"
"1211",0,7,"tomato","food","rightpredicate1","soft",1,"texture"
"1212",0,7,"tomato","food","rightpredicate1","broken",1,"quality"
"1213",1,7,"couch","furniture","rightpredicate1","tiny",0,"size"
"1214",0,7,"apple","food","rightpredicate1","broken",1,"quality"
"1215",0,7,"desk","furniture","rightpredicate1","old",1,"age"
"1216",1,7,"chair","furniture","rightpredicate1","round",0,"shape"
"1217",0.47,7,"cheese","food","rightpredicate1","metal",0.53,"material"
"1218",0,7,"tomato","food","rightpredicate1","blue",1,"color"
"1219",0,7,"chair","furniture","rightpredicate1","rotten",1,"age"
"1220",1,7,"chair","furniture","rightpredicate1","good",0,"quality"
"1221",0.67,7,"apple","food","rightpredicate1","plastic",0.33,"material"
"1222",0,7,"cheese","food","rightpredicate1","big",1,"size"
"1223",1,8,"tomato","food","rightpredicate1","plastic",0,"material"
"1224",0,8,"cheese","food","rightpredicate1","broken",1,"quality"
"1225",1,8,"cheese","food","rightpredicate1","broken",0,"quality"
"1226",0.99,8,"carrot","food","rightpredicate1","blue",0.01,"color"
"1227",0,8,"apple","food","rightpredicate1","fresh",1,"age"
"1228",0,8,"carrot","food","rightpredicate1","soft",1,"texture"
"1229",1,8,"carrot","food","rightpredicate1","purple",0,"color"
"1230",0.04,8,"carrot","food","rightpredicate1","new",0.96,"age"
"1231",0.87,8,"TV","furniture","rightpredicate1","plastic",0.13,"material"
"1232",0.77,8,"fan","furniture","rightpredicate1","old",0.23,"age"
"1233",0.13,8,"banana","food","rightpredicate1","smooth",0.87,"texture"
"1234",0.85,8,"tomato","food","rightpredicate1","purple",0.15,"color"
"1235",0.13,8,"fan","furniture","rightpredicate1","old",0.87,"age"
"1236",0.16,8,"tomato","food","rightpredicate1","old",0.84,"age"
"1237",0.87,8,"TV","furniture","rightpredicate1","long",0.13,"size"
"1238",0.07,8,"couch","furniture","rightpredicate1","plastic",0.93,"material"
"1239",0.14,8,"fan","furniture","rightpredicate1","new",0.86,"age"
"1240",0.09,8,"apple","food","rightpredicate1","rotten",0.91,"age"
"1241",0.79,8,"fan","furniture","rightpredicate1","small",0.21,"size"
"1242",0.1,8,"fan","furniture","rightpredicate1","metal",0.9,"material"
"1243",0.87,8,"chair","furniture","rightpredicate1","big",0.13,"size"
"1244",0.79,8,"fan","furniture","rightpredicate1","green",0.21,"color"
"1245",0.34,8,"carrot","food","rightpredicate1","square",0.66,"shape"
"1246",0.66,8,"chair","furniture","rightpredicate1","good",0.34,"quality"
"1247",0.21,8,"tomato","food","rightpredicate1","yellow",0.79,"color"
"1248",0.78,8,"desk","furniture","rightpredicate1","square",0.22,"shape"
"1249",1,9,"fan","furniture","rightpredicate1","long",0,"size"
"1250",1,9,"desk","furniture","rightpredicate1","soft",0,"texture"
"1251",1,9,"desk","furniture","rightpredicate1","purple",0,"color"
"1252",1,9,"tomato","food","rightpredicate1","metal",0,"material"
"1253",0,9,"TV","furniture","rightpredicate1","big",1,"size"
"1254",0,9,"fan","furniture","rightpredicate1","long",1,"size"
"1255",1,9,"fan","furniture","rightpredicate1","blue",0,"color"
"1256",0,9,"tomato","food","rightpredicate1","new",1,"age"
"1257",1,9,"fan","furniture","rightpredicate1","soft",0,"texture"
"1258",1,9,"desk","furniture","rightpredicate1","short",0,"size"
"1259",1,9,"tomato","food","rightpredicate1","blue",0,"color"
"1260",1,9,"cheese","food","rightpredicate1","broken",0,"quality"
"1261",1,9,"tomato","food","rightpredicate1","red",0,"color"
"1262",0,9,"TV","furniture","rightpredicate1","broken",1,"quality"
"1263",1,9,"carrot","food","rightpredicate1","soft",0,"texture"
"1264",0,9,"carrot","food","rightpredicate1","good",1,"quality"
"1265",0,9,"apple","food","rightpredicate1","good",1,"quality"
"1266",1,9,"fan","furniture","rightpredicate1","big",0,"size"
"1267",1,9,"desk","furniture","rightpredicate1","round",0,"shape"
"1268",0,9,"cheese","food","rightpredicate1","old",1,"age"
"1269",0,9,"desk","furniture","rightpredicate1","round",1,"shape"
"1270",1,9,"banana","food","rightpredicate1","round",0,"shape"
"1271",1,9,"couch","furniture","rightpredicate1","broken",0,"quality"
"1272",1,9,"couch","furniture","rightpredicate1","smooth",0,"texture"
"1273",1,9,"banana","food","rightpredicate1","hard",0,"texture"
"1274",0,9,"cheese","food","rightpredicate1","round",1,"shape"
"1275",1,10,"desk","furniture","rightpredicate1","rotten",0,"age"
"1276",1,10,"cheese","food","rightpredicate1","brown",0,"color"
"1277",0,10,"cheese","food","rightpredicate1","round",1,"shape"
"1278",0.98,10,"desk","furniture","rightpredicate1","soft",0.02,"texture"
"1279",0.97,10,"banana","food","rightpredicate1","yellow",0.03,"color"
"1280",0,10,"chair","furniture","rightpredicate1","big",1,"size"
"1281",1,10,"desk","furniture","rightpredicate1","red",0,"color"
"1282",1,10,"apple","food","rightpredicate1","round",0,"shape"
"1283",0.01,10,"fan","furniture","rightpredicate1","brown",0.99,"color"
"1284",0,10,"couch","furniture","rightpredicate1","fresh",1,"age"
"1285",0.01,10,"apple","food","rightpredicate1","red",0.99,"color"
"1286",0.99,10,"desk","furniture","rightpredicate1","plastic",0.01,"material"
"1287",0.99,10,"tomato","food","rightpredicate1","plastic",0.01,"material"
"1288",0.99,10,"chair","furniture","rightpredicate1","wooden",0.01,"material"
"1289",0.97,10,"cheese","food","rightpredicate1","green",0.03,"color"
"1290",0.05,10,"cheese","food","rightpredicate1","short",0.95,"size"
"1291",0.02,10,"chair","furniture","rightpredicate1","soft",0.98,"texture"
"1292",0,10,"chair","furniture","rightpredicate1","long",1,"size"
"1293",0.98,10,"chair","furniture","rightpredicate1","broken",0.02,"quality"
"1294",0,10,"chair","furniture","rightpredicate1","round",1,"shape"
"1295",0.95,10,"banana","food","rightpredicate1","plastic",0.05,"material"
"1296",0.99,10,"carrot","food","rightpredicate1","long",0.01,"size"
"1297",0.99,10,"cheese","food","rightpredicate1","smooth",0.01,"texture"
"1298",0.98,10,"carrot","food","rightpredicate1","blue",0.02,"color"
"1299",0,10,"carrot","food","rightpredicate1","soft",1,"texture"
"1300",0.97,10,"fan","furniture","rightpredicate1","broken",0.03,"quality"
"1301",0.94,11,"tomato","food","rightpredicate1","round",0.0600000000000001,"shape"
"1302",0.01,11,"fan","furniture","rightpredicate1","tiny",0.99,"size"
"1303",0.97,11,"chair","furniture","rightpredicate1","blue",0.03,"color"
"1304",0.96,11,"chair","furniture","rightpredicate1","smooth",0.04,"texture"
"1305",0.02,11,"TV","furniture","rightpredicate1","fresh",0.98,"age"
"1306",0.02,11,"apple","food","rightpredicate1","long",0.98,"size"
"1307",0.96,11,"banana","food","rightpredicate1","green",0.04,"color"
"1308",0.02,11,"chair","furniture","rightpredicate1","fresh",0.98,"age"
"1309",0.96,11,"desk","furniture","rightpredicate1","purple",0.04,"color"
"1310",0.01,11,"tomato","food","rightpredicate1","fresh",0.99,"age"
"1311",0.98,11,"chair","furniture","rightpredicate1","smooth",0.02,"texture"
"1312",0.96,11,"tomato","food","rightpredicate1","blue",0.04,"color"
"1313",0.98,11,"banana","food","rightpredicate1","round",0.02,"shape"
"1314",0.02,11,"couch","furniture","rightpredicate1","plastic",0.98,"material"
"1315",0.95,11,"fan","furniture","rightpredicate1","purple",0.05,"color"
"1316",0.97,11,"cheese","food","rightpredicate1","long",0.03,"size"
"1317",0.03,11,"banana","food","rightpredicate1","new",0.97,"age"
"1318",0.97,11,"carrot","food","rightpredicate1","short",0.03,"size"
"1319",0.94,11,"TV","furniture","rightpredicate1","round",0.0600000000000001,"shape"
"1320",0,11,"chair","furniture","rightpredicate1","soft",1,"texture"
"1321",0.01,11,"desk","furniture","rightpredicate1","wooden",0.99,"material"
"1322",0.01,11,"banana","food","rightpredicate1","small",0.99,"size"
"1323",0.95,11,"desk","furniture","rightpredicate1","big",0.05,"size"
"1324",0,11,"banana","food","rightpredicate1","good",1,"quality"
"1325",0.97,11,"cheese","food","rightpredicate1","short",0.03,"size"
"1326",0.01,11,"tomato","food","rightpredicate1","round",0.99,"shape"
